Graph_Num,ID,Title,Author,Date_Published,Time_Published,Date_Edited,Time_Edited,Summary_Text,Article_Text,Is_Tweet
4,15,        A sexier inauguration than usual    ,"NA","20 Jan, 2009 ",09:50,"8 Mar, 2010 ",19:20,"

        It seems everything is for sale in Washington D.C. during the inauguration, and depending on your tastes, he or she can come in different shapes and sizes.

    ","If your problem is not loneliness, but rather homelessness (at least for the weekend), there are ways to solve your lodging dilemma as well. Some men are offering a free place to stay in exchange for “sexy fun” with their female guests. With every hotel in the city booked up, and apartments being rented for thousands of dollars a night, this proves an affordable alternative for those who are willing.",FALSE
5,15,        A sexier inauguration than usual    ,"NA","20 Jan, 2009 ",09:50,"8 Mar, 2010 ",19:20,"

        It seems everything is for sale in Washington D.C. during the inauguration, and depending on your tastes, he or she can come in different shapes and sizes.

    ","So how is all this possible in a country where prostitution is illegal, and the currency is stamped with a reference to God? It could be that the numerous sex scandals involving politicians have caused the population to turn a blind eye. Or perhaps the economic recession has hit some people hard enough to lure them into the sex industry.",FALSE
6,15,        A sexier inauguration than usual    ,"NA","20 Jan, 2009 ",09:50,"8 Mar, 2010 ",19:20,"

        It seems everything is for sale in Washington D.C. during the inauguration, and depending on your tastes, he or she can come in different shapes and sizes.

    ",Could it be that the economic recession and the era of Barack Obama is changing America? It seems the world’s oldest profession is leaving the dark alleys behind and inching towards a broader acceptance.,FALSE
7,15,        A sexier inauguration than usual    ,"NA","20 Jan, 2009 ",09:50,"8 Mar, 2010 ",19:20,"

        It seems everything is for sale in Washington D.C. during the inauguration, and depending on your tastes, he or she can come in different shapes and sizes.

    ","Alyona Minkovski, RT",FALSE
1,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","Speaking at the Academy of Military Science, General Nikolay Makarov also pointed out that the U.S. is prompting Georgia and Ukraine to join NATO.“In this situation, it is clear that Russia is concerned by the deployment near its borders of NATO's advanced forces and bases ready to start combat operations within hours.”",FALSE
2,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","The chief of the General Staff also cited U.S. president-elect Barack Obama who said that “all efforts should be consolidated to monitor democratic reforms in Russia and China.”",FALSE
3,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","General Makarov added that anyone hoping for policy change after Obama takes office is making a dire mistake.",FALSE
4,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","Kazakhstan and Uzbekistan – former Soviet republics in Central Asia – are strategically important partners for both Moscow and Washington.     The U.S. is strengthening its ties with oil-rich Kazakhstan, which in 2001, after the 9/11 attacks, allowed American planes to fly over its territory during the U.S.-led war in Afghanistan.",FALSE
5,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","Now that Washington has announced its plans to send 20,000 more troops to the war-ravaged country, the U.S., according to some Russian experts, will need more bases in neighbouring states.",FALSE
6,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","The U.S. also had a military base in Uzbekistan which served as a hub for combat and humanitarian missions to Afghanistan until 2005 when the Central Asian state evicted American troops from the airbase.",FALSE
7,33,"        U.S. ""to set up bases"" in Central Asia    ","NA","16 Dec, 2008 ",12:02,"16 Dec, 2008 ",15:02,"

        The U.S. is planning to set up military bases in Kazakhstan and Uzbekistan, according to Russia's head of the General Staff. He said Washington already has forces in Bulgaria and Romania that can become operational within hours, raising concern in Moscow.

    ","But now Uzbekistan is turning its foreign policy westwards and searching for closer ties with Washington and the EU.",FALSE
1,34,        Tuesday's Press Review    ,"NA","16 Dec, 2008 ",16:45,"16 Dec, 2008 ",19:45,"

        This Tuesday, Russian newspapers philosophise about Russian society, continue the discussion on further steps in Russia-U.S. nuclear disarmament and reveal the significance of the Iraq and Afghanistan visits of George W. Bush.

    ","ROSSIYSKAYA GAZETA publishes an opinion article by political scientist Leonid Radzikhovsky who writes that the amount of democracy in Russian society at the moment may be wanting in size but there isn’t much hope – or need – for it to increase right now. The columnist writes that from the point of view of Russia’s powers-that-be, ‘disorder is worse than lack of freedom’ and ‘the Russian Empire died of excessive talking’ – both quotes attributed to one of the leaders of the ‘Whites’ in the Russian Civil war, General Kaledin, who uttered these words half an hour before committing suicide.Radzihovski doesn’t suggest that Russia is going to collapse any time soon, he says that Russia is a much more solid entity than the Russian Empire at the end of WW II or than the USSR in 1991, it doesn’t suffer from any serious separatism and the ratings of the leaders are higher than ever. However, he also warns that under certain circumstances an unlimited freedom of speech of the kind that existed in the early 1990s can be destructive, because it is certain to evolve quickly into a bacchanalia of unfounded accusations and speculative reporting laced with every bias of every political agenda.Radzikhovsky says there is no social demand today for any further democratization outside a small group of liberal political intellectuals who have no practical impact on public opinion. Then he asks if there is no possibility of a rise in the political activity of the population, and answers that there is. The economic crisis, he writes, ‘is a test of Russia’s historical survivability.’ In the columnist’s opinion the crisis is an opportunity to shift the nation’s economy from the mode of consuming and distributing oil and natural gas-generated rent into the mode of industrial production. In that case, he writes, a true, independent middle class will replace the layer of rent consumers that is today mistakenly called ‘the middle class’ of Russia, and only with that would there emerge a strong demand for a bigger amount of democracy in Russian society.IZVESTIA quotes a recommendation ‘to start a new strategic dialogue with Russia’ issued by an independent congressional commission set up to advise the Barack Obama administration on strategic matters. The paper quotes a report by the Russian Itar-TASS news agency saying that the commission recommends starting that dialogue by launching a new set of negotiations on the further limitation of the two nation’s nuclear arsenals. However, says the paper, experts warn that any limitation or reduction needs to be implemented in such a way that prevents China from yielding to a temptation to start increasing their own nuclear potential.VREMYA NOVOSTEI says the Russian-American consultations on the level of deputy foreign ministers yielded no immediate results but helped form a base for further consultations and possibly negotiations next year. The participants of the consultations, as well as experts, say that even if the bigger problem, meaning the limitation and reduction of the nuclear arsenals, doesn’t present significant difficulties, there’s still no mutual understanding on missile defence. That is a major difficulty, the experts say, and as the issue of missile defence elements in Eastern Europe is going to have a tremendous effect on the overall state of affairs in the relations between the two countries. The paper says some progress in the matter can be expected only after Barack Obama’s new administration takes power in January.The same paper reports on the U.S. president’s visits to Iraq and Afghanistan. The paper quotes Andrey Serenko, an expert with the Russian Centre for Modern Afghan Studies who says that the visit was not only a demonstration and a farewell but also an act of diplomacy which produced some practical results, for instance it ‘gave Karzai an opportunity to show that his hopes still lay with the economic and military might of the West, that those hopes are well-funded and that they are forever.’ The paper adds that the visit also demonstrated that with the change of administration in the U.S., America is not going to change its policy in Afghanistan.As for the Iraqi part of the visit, the paper says its results were obscured by the shoe-throwing incident which is still being discussed in the Arab world today.NEZAVISIMAYA GAZETA reports on the same visit. It says that in Kabul, George W. Bush spoke of the great success of the U.S. rapid military deployment in Iraq as a positive example for further U.S. efforts in Afghanistan. The paper quotes Bush as saying that the level of violence in Afghanistan is going to rise with the influx of new U.S. units but, as it worked in Iraq, it is going to work in Afghanistan. The paper also quotes a pessimistic estimate of an Iraqi high official who says that to control the situation independently, Iraqi authorities need at least 10 more years of American presence.Evgeny Belenkiy, RT.",FALSE
1,35,        Zhirkov named Russia’s footballer of the year     ,"NA","16 Dec, 2008 ",19:13,"16 Dec, 2008 ",22:13,"

        The Russian Football Union has named CSKA’s midfielder, Yury Zhirkov, the country’s best footballer of the year.

    ","Zhirkov is known as one of the most consistent players in the Russian Premier League. The left midfielder scored three goals in 28 matches for CSKA this season and helped his team grab the silver medals. He also took an active part in Russia’s Euro 2008 bronze success as he appeared in all the games, playing in an unfamiliar position of left back.     Zhirkov, together with Andrey Arshavin, were among the two Russians present among the 30 nominees for the Golden Ball, which is awarded to the best footballer in the world.   He joined CSKA back in 2004 and seems satisfied with his position in the club. However there are rumours that Italian super club Juventus wants to buy the player, as does Zenit St. Petersburg.CSKA finished second in the Russian League but the army men players received most of the awards from the Russian Football Union.CSKA’s player Igor Akinfeev was crowned number one goalkeeper of the year. The outstanding performance by another CSKA player, Alan Dzagoyev, in his first professional season has caught the attention of Real Madrid and Barcelona. He was also awarded with the title of Best Young Player of the Russian Premier League.Brazilian star Wagner Love also was praised as the League’s best scorer, with 20 goals in just 26 games. The man wears a CSKA shirt, but may join Chelsea during the winter break. The award for Best Coach was split between the Russian national team’s boss Guus Hiddink, and the manager of champions Rubin Kazan Kurban Berdyev.   Stanislav Sukhina was praised as Russia’s Best Referee.",FALSE
1,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","In just ten seconds, Muntader al-Zaidi's footwear became a new footnote in history.",FALSE
2,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","He's won global attention, but it seems he's paid a high price. The Iraqi journalist was apparently beaten when he was being detained – and it's alleged he was tortured in prison. His brother claimed al-Zaidi suffered a broken arm, broken ribs and internal bleeding – and the allegations have some political backing.",FALSE
3,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","“Assaults at al-Zaidi as well as physical and psychological tortures are unacceptable. This case should be dealt with under the Iraqi constitution,” said Iraqi MP Noureddin al-Hiyali.",FALSE
4,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Al-Zaidi’s case was handed to the Iraqi court. He pleaded guilty at the preliminary hearings.",FALSE
5,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","But the Iraqi trial has raised even more questions. The court says he faces up to seven years in prison for insulting a foreign leader and the Iraqi prime minister.",FALSE
6,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","But according to al-Hiyali, this term goes beyond the limits of the law.",FALSE
7,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","He said: “We’re against 7-year term for Muntader al-Zaidi. Iraqi law sets two years in prison for such cases of insult.”",FALSE
8,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Iraqi students reacted to the incident by holding rallies protesting against al-Zeidi's detention.",FALSE
9,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","And the episode has spread to the internet community. The web has been flooded with mini-games featuring the now infamous footwear attack.",FALSE
10,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Many Iraqis believe al-Zeidi is a hero for insulting the American President who is widely blamed for the bloodshed and chaos of the U.S.-led invasion and the occupation that followed.",FALSE
11,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Hitting someone with a shoe is considered the supreme insult in Iraq. It means that the person insulted is even lower than shoes standing on dirty ground.",FALSE
12,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","In November this year, a huge crowd of Iraqis opposing the security agreement threw their shoes at a dummy of Bush.",FALSE
13,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Who'd have thought it would ever happen for real?",FALSE
14,36,        Bush's shoe attacker faces jail sentence    ,"NA","17 Dec, 2008 ",06:20,"17 Dec, 2008 ",09:20,"

        The Iraqi journalist who caused a media sensation when he threw his shoes at President Bush has been tortured according to his brother. The man's actions could also earn him a lengthy prison sentence.

    ","Meanwhile the fate of the shoes that had been thrown at George Bush is unclear. Some reports suggest several people in the Arab world offered to buy them. The highest bit is said to be as much as $US 10 million.",FALSE
1,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","The injured, some of them in a grave condition, have been taken to the nearest hospital.",FALSE
2,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","“Everything possible is being done to help the injured. Most of them are still in Yofeftal Hospital in the city of Eilat, some of them are being airlifted to neighbouring hospitals. The Russian Embassy in Israel is working hard to monitor this situation,” said Pyotr Stegny, Russia’s ambassador to Israel.",FALSE
3,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","A spokesperson for the Russian Emergencies Ministry said that one plane is taking medical supplies and doctors, while a second plane has psychologists to help aid victims and relatives.",FALSE
4,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","The employees of five Russian travel agencies were taking a tour around Israel to learn more about the hotels and sights they will offer to their customers. The trip was organized by an Israeli tour-operator.The accident happened not far from the Egyptian border, near the resort city of Eilat. According to some eyewitnesses, the driver was overtaking at a dangerous bend.",FALSE
5,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","After the accident, 40 Israeli ambulances rushed to the scene and the country's air force dispatched six helicopters to evacuate those seriously wounded to hospitals across the country.",FALSE
6,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ",Russian President Dmitry Medvedev and Prime Minister Putin have offered condolences to the families of the victims. In a phone conversation Israeli President Shimon Peres has informed his Russian counterpart about the help being provided to the injured. Peres instructed Israeli emergency services to cooperate closely with the Russian side.,FALSE
7,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ",Israel's Foreign Minister Tzipi Livni has also expressed deep condolences in connection with the accident. According to her press service she contacted by phone St. Petersburg’s governor Valentina Matvienko and promised any help needed.,FALSE
8,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","The spokesperson of the Israeli embassy to Russia, Alex Goldman-Shaiman, described the accident as one of the worst road crashes in Israeli history and says all possible reasons for it will be investigated, including driver error, technical problems and road defects.",FALSE
9,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ",Two information hotlines for relatives of the crash victims have been set-up:,FALSE
10,38,        Israeli bus tragedy claims 25 lives    ,"NA","17 Dec, 2008 ",07:01,"17 Dec, 2008 ",10:01,"

        Russia's Emergencies Ministry is sending planes with medical help to Israel, after a bus crashed on Tuesday killing 25 people and injuring dozens of others. Twenty-four of those killed are Russian citizens. There were 49

    ","Russian Embassy hotline: +9723-522-6744, +9723-5226736.Israeli Ministry of Tourism hotline: +972-2-666-43-58.",FALSE
1,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ",Middle East peace process,FALSE
2,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The resolution comes just two days before the ceasefire is due to end between Israel and Hamas, it comes at a crucial time. It’s the UN’s first resolution on the Middle East in almost five years after a round of talks held by the Middle East Quartet – which includes Russia, the US, the EU, and the UN.",FALSE
3,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The Security Council resolution creates an important legal basis for further steps in a process that began last year. At a conference in Annapolis, a two-state solution to the Israeli-Palestinian conflict was first articulated.",FALSE
4,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The UN resolution – proposed jointly by Russia and the U.S. – continues that line of thought. The new UN document means sides will continue working so that a secure Israel co-existing with a viable Palestinian state could become a reality.",FALSE
5,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","“The adoption of the resolution of course doesn't guarantee that the situation will develop in the right direction. Much will depend on whether the Israelis and Palestinians themselves will be able to build and develop the necessary preconditions to move forward successfully. We are calling here for the full implementation by all parties of the conditions outlined under the roadmap,” commented Russia’s Foreign Minister Sergey Lavrov.",FALSE
6,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The Bush administration had ambitions to have a Middle East peace deal sealed by the end of the year. This did not happen. Some analysts say the U.S. was pushing the resolution forward in a bid for at least some foreign policy success before George Bush steps down in just over a month.",FALSE
7,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The next conference on the Middle East will take place in the Russian capital next year.",FALSE
8,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ",Fighting piracy,FALSE
9,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The Middle East wasn’t the only topic of the day at the UN. A resolution on piracy in east Africa was adopted unanimously by the Security Council.",FALSE
10,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","“No U.S. government wants to see chaos in Somalia. We’ve been there, we’ve done that, and it did not look good,” said U.S. Secretary of State Condoleezza Rice.",FALSE
11,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","The document authorizes for the first time international military action against pirates on Somali territory – although Rice later said no U.S. troops would be part of any operation.",FALSE
12,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","Russia says the moves have the full backing of Somali authorities.",FALSE
13,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","“A week ago, we had a request from Somalia’s government asking that – apart from operations in the territorial waters of the country – we would also consider action on land and in the air. This is a goal that has been set and has in principle been supported by the Security Council. The mechanisms of bringing such action to life – if they become necessary – will be worked out in close communication with the government of Somalia,” Lavrov said.",FALSE
14,39,        UN looks at stabilising MidEast and tackling piracy    ,"NA","17 Dec, 2008 ",07:56,"17 Dec, 2008 ",10:56,"

        The UN Security Council has passed two important resolutions in one day. One is aimed at creating favourable conditions for Israeli-Palestinian peace talks in 2009. The other deals with tackling piracy – an issue that has recently become more p

    ","Somali pirates are currently holding at least 17 ships, including an arms-laden Ukrainian cargo vessel and a Saudi supertanker carrying two million barrels of crude oil.",FALSE
1,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","Most recent Home Office figures reveal that since 2004 more than 1,800 individuals in the UK have been investigated for those types of crime.",FALSE
2,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","Under the International Criminal Court Act those suspected of genocide and other crimes against humanity can be prosecuted in the UK only for acts committed after 2001.",FALSE
3,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","And those suspected of acts of genocide in Rwanda in 1994, for example, fall outside its scope.",FALSE
4,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","Without a change in the law, many will remain immune from prosecution as the suspects cannot be deported or prosecuted in British courts.",FALSE
5,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","“I have little doubt that there are some fugitives in the UK who are here because they like living here and because they believe it is a safe haven for them from their war crimes. And I do not believe that we should be providing such a safe haven,” says Alex Carlile, Liberal Democrat peer and the government’s independent reviewer of terrorism laws.",FALSE
6,40,        Suspected war criminals safe in Britain    ,"NA","17 Dec, 2008 ",07:49,"17 Dec, 2008 ",10:49,"

        Lawyers and campaigners say legal loopholes make the UK a safe haven for thousands suspected of war crimes, crimes against humanity and genocide, and are pushing for a change in the law.

    ","The release of the figures coincides with an ongoing case at the High Court where four Rwandans, suspected of helping to coordinate the genocide, are fighting extradition to Rwanda.",FALSE
